date,gwl,pr,tm
1995-07-02,121.122,14.428587,16.499918
1995-07-09,121.086,0.0,24.395102
1995-07-16,121.05,2.9843843,17.326057
1995-07-23,120.9775,0.0,15.983724
1995-07-30,120.905,0.0,22.872904
1995-08-06,120.8325,0.0,23.637661
1995-08-13,120.76,3.5492682,21.219793
1995-08-20,120.722,0.0,23.110582
1995-08-27,120.684,6.9732523,13.100849
1995-09-03,120.646,0.45108685,13.456798
1995-09-10,120.608,0.020922692,15.433709
1995-09-17,120.57,0.030171666,14.82431
1995-09-24,120.67,0.003239656,14.040573
1995-10-01,120.77,2.1835947,8.835293
1995-10-08,120.87,0.0039668325,16.503471
1995-10-15,120.868,0.025947481,13.797167
1995-10-22,120.866,0.011900718,4.5592957
1995-10-29,120.864,2.420859,8.398296
1995-11-05,120.862,0.0039668707,-1.1295565
1995-11-12,120.86,0.0,4.6287193
1995-11-19,120.855,5.3466706,2.4645033
1995-11-26,120.85,0.033015054,4.214742
1995-12-03,120.845,0.0014686941,-2.323265
1995-12-10,120.84,0.09017776,-0.78001535
1995-12-17,120.858,0.010028325,-3.9106288
1995-12-24,120.876,0.13224909,-1.6887294
1995-12-31,120.894,1.1611377,-7.8561096
1996-01-07,120.912,0.061908823,1.3926423
1996-01-14,120.93,0.0073865503,-0.9433707
1996-01-21,120.968,0.018342936,-6.1179447
1996-01-28,121.006,0.055662207,-7.9005413
1996-02-04,121.044,1.0248446,-3.8063736
1996-02-11,121.082,0.72034365,1.542809
1996-02-18,121.12,2.0386813,2.0924993
1996-02-25,121.12,0.0053667673,5.4307356
1996-03-03,121.12,0.0018119725,-2.1084177
1996-03-10,121.12,0.25996616,-1.8389293
1996-03-17,121.12,0.0020955992,1.2742753
1996-03-24,121.12,0.140214,5.77059
1996-03-31,121.12,1.5541918,-0.767777
1996-04-07,121.12,0.0,8.267218
1996-04-14,121.12,0.0,4.3319497
1996-04-21,,0.0,18.849579
1996-04-28,,0.016340971,12.367256
1996-05-05,,0.011353731,5.391318
1996-05-12,,0.81823546,9.707497
1996-05-19,,23.442057,15.762142
1996-05-26,121.24,1.954123,12.852612
1996-06-02,121.193333333333,11.34559,11.007024
1996-06-09,121.146666666667,1.4242522,19.561287
1996-06-16,121.1,0.0,12.9486265
1996-06-23,121.046666666667,0.0022133528,11.508462
1996-06-30,120.993333333333,2.9975195,12.601155
1996-07-07,120.94,0.32843012,14.554145
1996-07-14,,0.0006269051,19.448147
1996-07-21,,0.0,16.821165
1996-07-28,,0.08844912,15.71865
1996-08-04,,0.0,15.95775
1996-08-11,,0.72700334,18.865795
1996-08-18,120.63,0.0,18.704538
1996-08-25,120.62,0.41250297,17.003195
1996-09-01,120.61,0.0060533243,11.776995
1996-09-08,,0.05477003,10.752633
1996-09-15,,1.1991155,9.744859
1996-09-22,,0.19373423,9.35792
1996-09-29,,3.1621065,13.041178
1996-10-06,,0.013337007,7.519128
1996-10-13,120.68,0.0,11.769577
1996-10-20,,10.914135,9.402657
1996-10-27,,4.3441286,9.194141
1996-11-03,,0.23488384,12.862387
1996-11-10,,0.6535818,5.8322697
1996-11-17,,0.03587095,3.8665416
1996-11-24,120.97,0.27472457,0.74610305
1996-12-01,121.005,3.0552554,2.105616
1996-12-08,121.04,0.009782944,-0.69007677
1996-12-15,121.13,2.1863034,3.634683
1996-12-22,121.22,0.0,-9.84916
1996-12-29,121.31,6.317642,-8.182818
1997-01-05,121.4,0.10209664,-9.185614
1997-01-12,,0.0028601831,-3.3452854
1997-01-19,,4.551117,1.8125079
1997-01-26,,0.032372136,-2.8663063
1997-02-02,,0.0,-1.757806
